조사번호,조사지역,주구분,조사일자,시간대,X좌표,Y좌표,행정구역명,날씨,남자10대,남자20대,남자30대,남자40대,남자50대,여자10대,여자20대,여자30대,여자40대,여자50대
5657,만나공인중개사앞,주말,2010-10-02,19시~20시까지,301860,543068,서울특별시 구로구 가리봉동,비,48,124,64,122,222,72,165,86,105,156
5659,생활용품땡마&53969;사거리앞(B지점),주중,2010-10-11,12시~13시까지,306146,374186,전라북도 익산시 신동,맑음,21,256,64,41,16,18,172,25,18,30
5659,생활용품땡마&53969;사거리앞(B지점),주중,2010-10-11,19시~20시까지,306146,374186,전라북도 익산시 신동,맑음,14,182,44,20,32,32,150,48,42,37
5659,생활용품땡마&53969;사거리앞(B지점),주말,2010-10-16,12시~13시까지,306146,374186,전라북도 익산시 신동,맑음,30,152,36,44,18,48,196,58,48,27
5659,생활용품땡마&53969;사거리앞(B지점),주말,2010-10-16,19시~20시까지,306146,374186,전라북도 익산시 신동,맑음,42,102,76,47,38,72,176,59,51,38
5660,B지점,주중,2010-10-12,12시~13시까지,477515,573830,강원도 강릉시 교1동,맑음,5,7,4,4,4,0,0,17,21,16
5660,B지점,주중,2010-10-12,19시~20시까지,477515,573830,강원도 강릉시 교1동,맑음,9,20,2,13,15,12,7,17,26,11
5660,B지점,주말,2010-10-09,12시~13시까지,477515,573830,강원도 강릉시 교1동,맑음,13,11,7,6,4,9,12,12,17,17
5660,B지점,주말,2010-10-09,19시~20시까지,477515,573830,강원도 강릉시 교1동,맑음,15,10,6,10,9,16,7,13,17,24
5661,(구)기아자동차앞,주중,2010-11-12,19시~20시까지,310633,464381,충청남도 아산시 온양2동,맑음,0,10,2,5,12,0,4,2,10,12
5661,(구)기아자동차앞,주말,2010-11-13,12시~13시까지,310633,464381,충청남도 아산시 온양2동,맑음,9,0,0,0,24,0,3,0,6,9
5661,(구)기아자동차앞,주말,2010-11-13,19시~20시까지,310633,464381,충청남도 아산시 온양2동,맑음,3,12,6,9,12,0,3,6,9,12
5662,신기오거리불고기(A지점),주중,2010-11-24,12시~13시까지,370603,240648,전라남도 여수시 신기동,맑음,42,12,30,6,6,54,42,42,18,6
5662,신기오거리불고기(A지점),주중,2010-11-24,19시~20시까지,370603,240648,전라남도 여수시 신기동,맑음,16,32,8,2,40,32,28,16,12,32
5662,신기오거리불고기(A지점),주말,2010-11-20,12시~13시까지,370603,240648,전라남도 여수시 신기동,맑음,36,4,4,10,10,24,4,24,24,26
5662,신기오거리불고기(A지점),주말,2010-11-20,19시~20시까지,370603,240648,전라남도 여수시 신기동,맑음,18,24,6,6,54,12,12,6,18,12
5663,온중문구슈퍼앞,주중,2010-11-12,12시~13시까지,310651,464258,충청남도 아산시 용화동,맑음,0,6,9,3,12,0,6,9,39,3
5663,온중문구슈퍼앞,주중,2010-11-12,19시~20시까지,310651,464258,충청남도 아산시 용화동,맑음,10,3,2,2,10,5,2,2,40,8
5663,온중문구슈퍼앞,주말,2010-11-13,12시~13시까지,310651,464258,충청남도 아산시 용화동,맑음,51,3,0,0,15,15,3,6,18,12
5663,온중문구슈퍼앞,주말,2010-11-13,19시~20시까지,310651,464258,충청남도 아산시 용화동,맑음,27,21,15,15,21,3,21,6,6,3
5664,대추나무 한의원 앞,주중,2010-11-15,12시~13시까지,450027,622216,강원도 속초시 금호동,맑음,2,6,6,5,4,10,8,9,16,6
5664,대추나무 한의원 앞,주중,2010-11-15,19시~20시까지,450027,622216,강원도 속초시 금호동,맑음,24,9,10,8,12,76,14,8,7,34
5664,대추나무 한의원 앞,주말,2010-11-06,12시~13시까지,450027,622216,강원도 속초시 금호동,맑음,3,3,12,13,23,145,5,27,26,31
5664,대추나무 한의원 앞,주말,2010-11-06,19시~20시까지,450027,622216,강원도 속초시 금호동,맑음,0,2,11,3,0,15,9,14,5,3
5665,옥포우체국,주중,2010-11-11,12시~13시까지,463503,254982,경상남도 거제시 옥포1동,맑음,35,24,46,102,120,40,242,106,284,280
5665,옥포우체국,주중,2010-11-11,19시~20시까지,463503,254982,경상남도 거제시 옥포1동,맑음,68,46,324,358,220,74,64,42,324,94
5665,옥포우체국,주말,2010-11-06,12시~13시까지,463503,254982,경상남도 거제시 옥포1동,맑음,32,28,164,168,202,40,40,154,304,182
5665,옥포우체국,주말,2010-11-06,19시~20시까지,463503,254982,경상남도 거제시 옥포1동,맑음,46,68,216,326,224,34,42,68,286,240
5666,IGA mart앞(편의점),주중,2010-11-03,12시~13시까지,325076,468930,충청남도 천안시 신부동,맑음,6,36,18,54,66,3,30,42,51,81
5666,IGA mart앞(편의점),주중,2010-11-03,19시~20시까지,325076,468930,충청남도 천안시 신부동,맑음,10,40,19,20,5,12,76,27,8,4
5666,IGA mart앞(편의점),주말,2010-11-13,12시~13시까지,325076,468930,충청남도 천안시 신부동,맑음,3,82,12,18,8,7,76,18,9,3
5666,IGA mart앞(편의점),주말,2010-11-13,19시~20시까지,325076,468930,충청남도 천안시 신부동,맑음,42,180,84,24,42,12,198,36,18,30
5667,B지점- 양평1동 주민센터 앞,주중,2010-10-19,12시~13시까지,301904,547419,서울특별시 영등포구 양평동1가,흐림,24,48,88,64,76,16,42,64,44,24
5667,B지점- 양평1동 주민센터 앞,주중,2010-10-19,19시~20시까지,301904,547419,서울특별시 영등포구 양평동1가,흐림,48,36,56,44,76,32,32,32,36,88
5667,B지점- 양평1동 주민센터 앞,주말,2010-10-16,12시~13시까지,301904,547419,서울특별시 영등포구 양평동1가,맑음,16,24,8,40,44,0,44,12,44,52
5667,B지점- 양평1동 주민센터 앞,주말,2010-10-16,19시~20시까지,301904,547419,서울특별시 영등포구 양평동1가,맑음,12,24,24,20,76,16,20,20,16,64
5668,A지점 / 롯데리아앞,주중,2010-10-20,12시~13시까지,262177,465712,충청남도 서산시 동문2동,맑음,24,12,14,20,21,43,41,63,52,27
5668,A지점 / 롯데리아앞,주중,2010-10-20,19시~20시까지,262177,465712,충청남도 서산시 동문2동,맑음,13,17,9,9,12,6,61,37,35,19
5668,A지점 / 롯데리아앞,주말,2010-10-24,12시~13시까지,262177,465712,충청남도 서산시 동문2동,맑음,19,11,16,4,29,34,75,51,21,40
5668,A지점 / 롯데리아앞,주말,2010-10-24,19시~20시까지,262177,465712,충청남도 서산시 동문2동,맑음,7,69,31,20,15,31,62,95,69,21
5669,전북은행(태평동),주중,2010-10-20,12시~13시까지,322755,358770,전라북도 전주시 서노송동,맑음,0,6,22,24,276,0,22,40,54,208
5669,전북은행(태평동),주중,2010-10-20,19시~20시까지,322755,358770,전라북도 전주시 서노송동,맑음,6,24,12,24,148,0,48,22,58,138
5669,전북은행(태평동),주말,2010-10-23,12시~13시까지,322755,358770,전라북도 전주시 서노송동,맑음,36,32,24,80,232,22,48,32,126,306
5669,전북은행(태평동),주말,2010-10-23,19시~20시까지,322755,358770,전라북도 전주시 서노송동,맑음,12,32,28,36,150,16,12,22,30,120
5670,B지점/ 제일약국앞,주중,2010-10-20,12시~13시까지,262546,465657,충청남도 서산시 동문2동,맑음,18,16,6,29,81,24,41,99,62,151
5670,B지점/ 제일약국앞,주중,2010-10-20,19시~20시까지,262546,465657,충청남도 서산시 동문2동,맑음,22,17,10,30,52,54,81,98,50,71
5670,B지점/ 제일약국앞,주말,2010-10-24,12시~13시까지,262546,465657,충청남도 서산시 동문2동,맑음,40,20,30,29,71,112,47,65,76,72
5670,B지점/ 제일약국앞,주말,2010-10-24,19시~20시까지,262546,465657,충청남도 서산시 동문2동,맑음,6,35,51,37,73,24,81,56,70,65
5671,농협앞,주중,2010-11-04,12시~13시까지,321524,466786,충청남도 천안시 쌍용동,맑음,6,18,6,21,9,9,36,72,30,4
5671,농협앞,주중,2010-11-04,19시~20시까지,321524,466786,충청남도 천안시 쌍용동,맑음,78,60,18,24,6,48,72,36,24,6
5671,농협앞,주말,2010-11-06,12시~13시까지,321524,466786,충청남도 천안시 쌍용동,맑음,36,24,36,42,18,36,72,126,72,24
5671,농협앞,주말,2010-11-06,19시~20시까지,321524,466786,충청남도 천안시 쌍용동,맑음,138,102,60,108,36,150,144,102,102,30
5672,한솔클리닉 앞,주중,2010-11-08,12시~13시까지,317790,401004,충청남도 논산시 대교동,맑음,12,8,2,6,32,18,16,18,28,38
5672,한솔클리닉 앞,주중,2010-11-08,19시~20시까지,317790,401004,충청남도 논산시 대교동,맑음,60,16,14,28,34,72,48,18,26,46
5672,한솔클리닉 앞,주말,2010-11-14,12시~13시까지,317790,401004,충청남도 논산시 대교동,맑음,22,14,8,6,36,74,8,16,20,32
5672,한솔클리닉 앞,주말,2010-11-14,19시~20시까지,317790,401004,충청남도 논산시 대교동,맑음,38,22,6,8,38,122,66,20,24,30
5673,B지점 / 참치병장앞,주중,2010-10-28,12시~13시까지,262827,465296,충청남도 서산시 동문2동,맑음,12,3,23,22,18,9,10,24,12,21
5673,B지점 / 참치병장앞,주중,2010-10-28,19시~20시까지,262827,465296,충청남도 서산시 동문2동,맑음,2,8,8,29,7,4,30,7,9,9
5673,B지점 / 참치병장앞,주말,2010-10-30,12시~13시까지,262827,465296,충청남도 서산시 동문2동,맑음,6,11,7,3,9,2,9,6,9,30
5673,B지점 / 참치병장앞,주말,2010-10-30,19시~20시까지,262827,465296,충청남도 서산시 동문2동,맑음,17,28,25,13,21,9,37,39,10,9
5674,라이브논산점 앞,주중,2010-11-08,12시~13시까지,317909,401058,충청남도 논산시 대교동,맑음,4,2,4,28,58,8,12,14,32,64
5674,라이브논산점 앞,주중,2010-11-08,19시~20시까지,317909,401058,충청남도 논산시 대교동,맑음,4,12,8,24,74,18,16,22,26,54
5674,라이브논산점 앞,주말,2010-11-14,12시~13시까지,317909,401058,충청남도 논산시 대교동,맑음,16,4,4,24,78,8,10,16,28,96
5674,라이브논산점 앞,주말,2010-11-14,19시~20시까지,317909,401058,충청남도 논산시 대교동,맑음,6,8,6,10,30,24,12,6,8,54
5675,A지점,주중,2010-10-15,12시~13시까지,473095,588123,강원도 강릉시 주문진읍,맑음,1,7,6,11,59,0,7,8,32,67
5675,A지점,주중,2010-10-15,19시~20시까지,473095,588123,강원도 강릉시 주문진읍,맑음,6,39,14,26,85,2,36,21,40,91
5675,A지점,주말,2010-10-31,12시~13시까지,473095,588123,강원도 강릉시 주문진읍,맑음,0,29,18,31,82,0,38,19,32,69
5675,A지점,주말,2010-10-31,19시~20시까지,473095,588123,강원도 강릉시 주문진읍,맑음,0,4,5,9,52,0,6,12,32,65
5676,B지점,주중,2010-11-15,12시~13시까지,472849,587875,강원도 강릉시 주문진읍,맑음,2,5,8,6,20,2,2,7,16,60
5676,B지점,주중,2010-11-15,19시~20시까지,472849,587875,강원도 강릉시 주문진읍,맑음,2,4,0,2,12,1,3,10,8,33
5676,B지점,주말,2010-10-31,12시~13시까지,472849,587875,강원도 강릉시 주문진읍,맑음,17,3,5,16,44,18,3,9,21,81
5677,A지점 / 패밀리마트앞,주중,2010-10-20,12시~13시까지,248338,462643,충청남도 태안군 태안읍,맑음,25,8,6,10,8,39,10,18,15,7
5677,A지점 / 패밀리마트앞,주중,2010-10-20,19시~20시까지,248338,462643,충청남도 태안군 태안읍,맑음,9,5,5,27,16,30,9,9,11,5
5677,A지점 / 패밀리마트앞,주말,2010-10-24,12시~13시까지,248338,462643,충청남도 태안군 태안읍,맑음,5,4,7,7,7,6,7,6,12,8
5677,A지점 / 패밀리마트앞,주말,2010-10-24,19시~20시까지,248338,462643,충청남도 태안군 태안읍,맑음,18,20,4,26,19,7,6,7,20,20
5678,시장정육점 앞,주중,2010-10-27,12시~13시까지,351594,460174,충청북도 청원군 오창읍,맑음,3,7,6,6,16,3,15,13,4,32
5678,시장정육점 앞,주중,2010-10-27,19시~20시까지,351594,460174,충청북도 청원군 오창읍,맑음,36,6,6,5,16,18,13,14,10,24
5678,시장정육점 앞,주말,2010-10-30,12시~13시까지,351594,460174,충청북도 청원군 오창읍,맑음,7,8,5,8,16,9,5,6,8,21
5678,시장정육점 앞,주말,2010-10-30,19시~20시까지,351594,460174,충청북도 청원군 오창읍,맑음,9,10,11,9,16,9,7,8,12,20
5679,부산시 연제구 연산5동 롯데리아앞 ,주중,2010-11-02,12시~13시까지,498778,288054,부산광역시 연제구 연산5동,맑음,0,31,20,25,111,0,38,35,48,87
5679,부산시 연제구 연산5동 롯데리아앞 ,주중,2010-11-02,19시~20시까지,498778,288054,부산광역시 연제구 연산5동,맑음,38,81,38,140,96,36,220,56,265,51
5679,부산시 연제구 연산5동 롯데리아앞 ,주말,2010-11-07,12시~13시까지,498778,288054,부산광역시 연제구 연산5동,맑음,21,61,48,58,112,45,120,63,54,74
5679,부산시 연제구 연산5동 롯데리아앞 ,주말,2010-11-07,19시~20시까지,498778,288054,부산광역시 연제구 연산5동,맑음,19,205,69,95,85,16,165,65,104,72
5680,(A 지점) 보배빌딩 앞,주중,2010-10-27,12시~13시까지,305434,371646,전라북도 익산시 중앙동,맑음,3,66,52,59,112,5,42,66,68,82
5680,(A 지점) 보배빌딩 앞,주중,2010-10-27,19시~20시까지,305434,371646,전라북도 익산시 중앙동,맑음,12,32,26,52,102,22,73,44,79,63
5680,(A 지점) 보배빌딩 앞,주말,2010-10-30,12시~13시까지,305434,371646,전라북도 익산시 중앙동,맑음,62,47,33,46,111,56,62,38,52,143
5680,(A 지점) 보배빌딩 앞,주말,2010-10-30,19시~20시까지,305434,371646,전라북도 익산시 중앙동,맑음,45,43,59,72,99,72,78,83,72,135
5681,미니스톱 부영점 앞,주중,2010-11-05,12시~13시까지,318245,399722,충청남도 논산시 강산동,맑음,20,20,2,18,22,30,4,14,10,18
5681,미니스톱 부영점 앞,주중,2010-11-05,19시~20시까지,318245,399722,충청남도 논산시 강산동,맑음,64,10,2,8,16,94,8,12,16,12
5681,미니스톱 부영점 앞,주말,2010-11-13,12시~13시까지,318245,399722,충청남도 논산시 강산동,맑음,78,16,14,12,32,58,22,10,20,10
5681,미니스톱 부영점 앞,주말,2010-11-13,19시~20시까지,318245,399722,충청남도 논산시 강산동,맑음,16,12,12,10,8,72,24,16,6,8
5682,A지점,주중,2010-11-08,12시~13시까지,479492,573535,강원도 강릉시 옥천동,맑음,0,4,1,4,5,0,2,0,4,13
5682,A지점,주중,2010-11-08,19시~20시까지,479492,573535,강원도 강릉시 옥천동,맑음,7,8,5,3,7,4,5,5,2,9
5682,A지점,주말,2010-11-23,12시~13시까지,479492,573535,강원도 강릉시 옥천동,맑음,1,1,1,3,4,1,3,2,2,8
5682,A지점,주말,2010-11-23,19시~20시까지,479492,573535,강원도 강릉시 옥천동,맑음,1,0,0,1,4,1,1,0,5,12
5683,김밥천국,주중,2010-11-02,12시~13시까지,432837,391372,경상북도 구미시 신평1동,맑음,4,15,21,61,40,5,4,50,30,22
5683,김밥천국,주중,2010-11-02,19시~20시까지,432837,391372,경상북도 구미시 신평1동,맑음,25,51,52,25,15,10,35,21,22,15
5683,김밥천국,주말,2010-10-31,12시~13시까지,432837,391372,경상북도 구미시 신평1동,맑음,75,14,10,11,31,20,10,9,8,11
5683,김밥천국,주말,2010-10-31,19시~20시까지,432837,391372,경상북도 구미시 신평1동,맑음,15,30,21,21,25,5,45,4,21,32
5684,B지점,주중,2010-11-08,12시~13시까지,479555,573453,강원도 강릉시 옥천동,맑음,2,7,3,9,22,2,1,4,14,35
5684,B지점,주중,2010-11-08,19시~20시까지,479555,573453,강원도 강릉시 옥천동,맑음,18,10,5,17,33,15,9,5,16,24
5684,B지점,주말,2010-11-23,12시~13시까지,479555,573453,강원도 강릉시 옥천동,맑음,2,5,2,6,9,5,3,1,7,23
5685,신평약국,주중,2010-11-02,12시~13시까지,432821,391532,경상북도 구미시 신평1동,맑음,4,16,36,52,24,4,11,72,8,31
5685,신평약국,주중,2010-11-02,19시~20시까지,432821,391532,경상북도 구미시 신평1동,맑음,21,31,10,32,25,5,11,5,24,4
5685,신평약국,주말,2010-10-31,12시~13시까지,432821,391532,경상북도 구미시 신평1동,맑음,41,43,5,14,15,4,3,5,15,42
5685,신평약국,주말,2010-10-31,19시~20시까지,432821,391532,경상북도 구미시 신평1동,맑음,8,61,35,25,33,11,16,36,10,14
5686,b지점 / 하나은행앞,주중,2010-10-20,12시~13시까지,248140,462767,충청남도 태안군 태안읍,맑음,7,6,7,9,9,6,5,23,19,17
5686,b지점 / 하나은행앞,주중,2010-10-20,19시~20시까지,248140,462767,충청남도 태안군 태안읍,맑음,7,13,6,4,13,9,6,18,15,9
5686,b지점 / 하나은행앞,주말,2010-10-24,12시~13시까지,248140,462767,충청남도 태안군 태안읍,맑음,19,16,8,26,24,9,16,6,10,13
5686,b지점 / 하나은행앞,주말,2010-10-24,19시~20시까지,248140,462767,충청남도 태안군 태안읍,맑음,16,7,5,20,7,9,7,6,13,5
5687,리스쇼핑앞,주중,2010-10-06,12시~13시까지,297594,562155,경기도 고양시 성사1동,맑음,2,15,26,30,51,3,9,42,101,69
5687,리스쇼핑앞,주중,2010-10-06,19시~20시까지,297594,562155,경기도 고양시 성사1동,맑음,39,48,32,42,35,30,24,39,60,51
5687,리스쇼핑앞,주말,2010-10-09,12시~13시까지,297594,562155,경기도 고양시 성사1동,맑음,3,29,20,26,45,6,14,45,56,74
5687,리스쇼핑앞,주말,2010-10-09,19시~20시까지,297594,562155,경기도 고양시 성사1동,맑음,33,78,38,58,53,14,47,48,33,36
5688,활어회타운앞,주중,2010-11-05,12시~13시까지,502570,284663,부산광역시 수영구 민락동,맑음,12,28,18,20,35,5,12,2,18,25
5688,활어회타운앞,주중,2010-11-05,19시~20시까지,502570,284663,부산광역시 수영구 민락동,맑음,15,35,18,9,17,13,38,20,10,15
5688,활어회타운앞,주말,2010-11-13,12시~13시까지,502570,284663,부산광역시 수영구 민락동,맑음,10,60,50,45,25,20,55,38,17,15
5688,활어회타운앞,주말,2010-11-13,19시~20시까지,502570,284663,부산광역시 수영구 민락동,맑음,15,65,45,15,25,27,85,35,18,14
5689,다빈치커피,주중,2010-10-27,12시~13시까지,437270,386633,경상북도 구미시 인동동,맑음,3,36,45,18,0,15,51,64,14,3
5689,다빈치커피,주중,2010-10-27,19시~20시까지,437270,386633,경상북도 구미시 인동동,맑음,5,60,72,24,15,21,54,39,12,9
5689,다빈치커피,주말,2010-10-31,12시~13시까지,437270,386633,경상북도 구미시 인동동,맑음,6,57,21,15,12,0,24,15,3,3
5689,다빈치커피,주말,2010-10-31,19시~20시까지,437270,386633,경상북도 구미시 인동동,맑음,9,57,39,30,21,9,60,30,3,6
5690,미소야,주중,2010-10-27,12시~13시까지,437392,386544,경상북도 구미시 인동동,맑음,0,30,27,24,0,6,45,56,24,6
